,Unnamed: 0,index,maxAutoCorrelation,numberofTxns,stDevEosSent,numActiveDays,maxTxnsDay,minTxnsDay,avgTxnsPerActiveDays,numTxnsWeekdays,numTxnsWeekends,numActiveDaysWeekdays,numActiveWeekends,numActiveHours,maxTxnsHour,minTxnsHour,txnsPerActiveHour,numActiveHoursWeekdays,numActiveHoursWeekends,label,pred_y
665,665,1saw2tuiqhku,0.9195986622073582,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
666,666,usvd1e33fukh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
667,667,afbqjke4t5qb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
668,668,uraceazmnono,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
669,669,zn12xtkgrcau,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
670,670,gkdrnfjaggwk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
671,671,j24mkhg2kkxu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
672,672,41mxpjhpdkgo,0.919598662207358,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
673,673,ymzz3g3ibbkq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
674,674,l3bxgn4uo1qp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
675,675,jlwbdec3w1ty,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
676,676,fovnfgugsubk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
677,677,fpxeoyr1nreg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
678,678,tkgraipwxdq1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
679,679,3vt3ryluhi4c,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
680,680,tkvp5ppf5gcz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
681,681,4gtfg5wsve43,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
682,682,h1bygnbudazq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
683,683,hoqymrzxxf1k,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
684,684,k51fjv52e4ob,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
685,685,a54kkhoxmqnj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
686,686,y2kva2nkhnh3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
687,687,xnwahpqjq2er,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
688,688,p4cffdgh1fmw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
689,689,lxa3ahokt4zf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
690,690,xxdswe2zkdl5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
691,691,dtxhynfmpvgs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
692,692,mbtfaoytv31o,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
693,693,hsan341k2qfh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
694,694,rcs4omcplk13,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
695,695,jtt33eq22eua,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
696,696,dpelhjtrposk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
697,697,h3xxglqbzcuw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
698,698,2fcvuwkurrx1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
699,699,x52yqgpil5ud,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
700,700,nxzbf3fz4brb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
701,701,nckj42dit5sb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
702,702,kcukdj5gyxzo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
703,703,rz1sb2nkgdpt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
704,704,5gmusuah3iuw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
705,705,njwqznh2zznh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
706,706,4pmfh5luz4i1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
707,707,pm4hg4m14hvj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
708,708,qbwxdeohq2un,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
709,709,uaigb4ummspb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
710,710,i4audub35d4r,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
711,711,bfhbjyjcvo3w,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
712,712,5ux2gs1iul1j,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
713,713,gokonp2fsznd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
714,714,suuqxa2pl2pp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
715,715,it1mqxag1jwb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
716,716,gigbugxqftbz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
717,717,ytz1zzyroran,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
718,718,4qrrhhqzyze3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
719,719,54qov3j1bldz,0.8762512993488183,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
720,720,ujgs2xjsfzpg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
721,721,ai4xugiautsr,0.9470543547216588,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
722,722,fbtumykssyjv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
723,723,ke3ikfvawoge,0.9470543547216588,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
724,724,kppo2xfhiru1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
725,725,nc2tebbbh4gw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
726,726,bav5fytlleou,0.9470543547216588,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
727,727,vq4zepe21bne,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
728,728,whm5krxs3ics,0.9470543547216588,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
729,729,i1m4ptfjjt4w,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
730,730,ryk1tcg4lneb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
731,731,jkdsdsiotca5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
732,732,j1yschmhh44u,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
733,733,245vgfmuj5k5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
734,734,b3ulrtpwyw2j,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
735,735,bbhr4k5jretp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
736,736,5otihgz2f5en,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
737,737,ndfd3vw1jy3z,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
738,738,3zyoptc1p5vh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
739,739,nwsaoody3l1l,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
740,740,4qknoa11habd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
741,741,2vdjxwgz3cge,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
742,742,i45jjq45lnph,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
743,743,x2jkfkyoqhaa,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
744,744,4qrmprxkdj1g,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
745,745,rxhzurg1ajbq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
746,746,ut3mthqgluol,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
747,747,3spmhlthmf5s,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
748,748,aqc4sopsqam4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
749,749,ixysfcmvtjsx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
750,750,bdnzrj5smfzx,0.9830266734134714,31,2.7755575615628914e-17,31,1.0,0.0,1.0,21.0,5.0,21,5,31,1.0,0.0,1.0,21,5,,1.0
751,751,duprwf2jaieq,0.8988779803646559,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
752,752,ju4x1zcpdake,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
753,753,zhkj1z2obvnd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
754,754,ahskmtbqixy2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
755,755,fqcb32r4rylf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
756,756,vnsskuxyqmyq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
757,757,dqhszmtvi2q2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
758,758,quul3vnbsyle,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
759,759,ujuvckxpkqpx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
760,760,vgf5qodrdkvd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
761,761,4gkhirqesen1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
762,762,qqsfnwmx4rxs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
763,763,cyutxanrejgv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
764,764,5yqfnspwg4my,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
765,765,3orjtw4bgild,0.8988779803646559,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
766,766,wx53kjsss4wc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
767,767,l4ndjeejv3oi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
768,768,a5n3fi43mb1k,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
769,769,ak3k4sukitsq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
770,770,4seld54pmofr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
771,771,3rzdj4e3mlii,0.9195986622073582,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
772,772,ycdzhtpheges,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
773,773,xhmbzdrlzney,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
774,774,fx3afyynv1b1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
775,775,ffrcikflwqts,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
776,776,jmmppuloxusp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
777,777,s5y3bttnx5bn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
778,778,dtxasn5t5qtw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
779,779,5bwmmkbv4mwr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
780,780,5oamqyuvh52y,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
781,781,pfcemddjinjv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
782,782,zpejevem4pst,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
783,783,l4giwklsbsdj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
784,784,cabfy13q4kno,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
785,785,zejw5xgdglq2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
786,786,2v2kki15qzir,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
787,787,j1tmjdtqtokt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
788,788,1af4gv2nrpw5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
789,789,2fegxteeensm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
790,790,oqwc3fgyyhbb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
791,791,nkznbym3rtsq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
792,792,qxjk2j5bpsqt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
793,793,vwxgaeku3zmn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
794,794,yvpqdcmz1fii,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
795,795,mcpqnknx15hq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
796,796,2krx2uapexug,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
797,797,ckyl3i1sbkgs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
798,798,p5g1rfciiwgn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
799,799,f3d3xkuekozd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
800,800,jvymyrh1sp1h,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
801,801,bjxn25umbkyd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
802,802,t4ljiwiwrq5s,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
803,803,gb42bergwzpn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
804,804,klhjk2ys5vne,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
805,805,jt3ctpkvzl3z,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
806,806,x4ypgtsyisa1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
807,807,xfpla1otgydn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
808,808,idyczssahh2b,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
809,809,gfnlxnfzvpua,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
810,810,jldnbqdw2juc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
811,811,h5j34pilblyz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
812,812,mmegoizz3gix,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
813,813,dsfrm2mjwwwq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
814,814,wzhrhmnwqxbl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
815,815,3wqsikgb4n1d,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
816,816,jxuiwucfqqpi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
817,817,i3l1gbvalyqw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
818,818,kn4jrlbbjfjd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
819,819,icf2ns111f4w,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
820,820,t225diuo2hyz,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
821,821,foiht3arqxbr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
822,822,u4lnwgvxdjhe,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
823,823,pxdhtwfhnmqt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
824,824,bihfeaupske1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
825,825,ds4hslcs2teg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
826,826,wsua2qacu51z,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
827,827,4qcrwbuvnkaj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
828,828,43usycce3ob5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
829,829,g3ppvad5wrt3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
830,830,wmksmyvjy1ag,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
831,831,k5f2eiciuolm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
